Date,Open,High,Low,Close,Adj Close,Volume
2012-10-19,10258.386719,10343.873047,10044.669922,10215.643555,10215.643555,743550
2012-10-22,10301.129883,10301.129883,10172.900391,10301.129883,10301.129883,329895
2012-10-23,10386.616211,10429.359375,10301.129883,10301.129883,10301.129883,399705
2012-10-24,10215.643555,10343.873047,10215.643555,10301.129883,10301.129883,216824
2012-10-25,10301.129883,10301.129883,10172.900391,10215.643555,10215.643555,414492
2012-10-26,10301.129883,10301.129883,10172.900391,10215.643555,10215.643555,312068
2012-10-29,10130.157227,10215.643555,10087.413086,10172.900391,10172.900391,329685
2012-10-30,10172.900391,10172.900391,10087.413086,10087.413086,10087.413086,453048
2012-10-31,9959.183594,10087.413086,9916.440430,9959.183594,9959.183594,477451
2012-11-01,9873.697266,9959.183594,9830.954102,9873.697266,9873.697266,460441
2012-11-02,9617.237305,9659.980469,9403.521484,9403.521484,9403.521484,1115024
2012-11-05,9232.547852,9574.494141,9147.061523,9147.061523,9147.061523,521246
2012-11-06,9104.318359,9232.547852,8976.087891,8976.087891,8976.087891,685858
2012-11-07,8976.087891,9403.521484,8976.087891,9403.521484,9403.521484,526371
2012-11-08,9446.264648,9873.697266,9446.264648,9873.697266,9873.697266,1590772
2012-11-09,9873.697266,10044.669922,9830.954102,10044.669922,10044.669922,899529
2012-11-12,9916.440430,10044.669922,9873.697266,10001.926758,10001.926758,606078
2012-11-13,10044.669922,10130.157227,9788.210938,9830.954102,9830.954102,447785
2012-11-14,9830.954102,10215.643555,9830.954102,10087.413086,10087.413086,846023
2012-11-15,10343.873047,10343.873047,10215.643555,10343.873047,10343.873047,1433811
2012-11-16,10386.616211,10386.616211,10172.900391,10172.900391,10172.900391,264691
2012-11-19,10172.900391,10215.643555,10044.669922,10044.669922,10044.669922,438074
2012-11-20,10044.669922,10087.413086,9959.183594,10001.926758,10001.926758,126423
2012-11-21,9916.440430,10001.926758,9873.697266,10001.926758,10001.926758,208917
2012-11-22,10087.413086,10087.413086,9959.183594,9959.183594,9959.183594,262399
2012-11-23,9959.183594,10044.669922,9873.697266,9873.697266,9873.697266,85363
2012-11-26,9830.954102,9873.697266,9745.466797,9745.466797,9745.466797,127055
2012-11-27,9830.954102,9830.954102,9745.466797,9745.466797,9745.466797,106164
2012-11-28,9702.723633,9788.210938,9702.723633,9788.210938,9788.210938,65642
2012-11-29,10087.413086,10087.413086,9873.697266,10001.926758,10001.926758,654928
2012-11-30,10258.386719,10258.386719,9959.183594,9959.183594,9959.183594,987357
2012-12-03,9916.440430,10130.157227,9916.440430,9959.183594,9959.183594,343675
2012-12-04,10044.669922,10258.386719,10044.669922,10215.643555,10215.643555,927370
2012-12-05,10301.129883,10685.819336,10258.386719,10600.333008,10600.333008,1441767
2012-12-06,10643.076172,10856.791992,10600.333008,10771.305664,10771.305664,1046195
2012-12-07,10814.048828,10814.048828,10557.589844,10557.589844,10557.589844,781250
2012-12-10,10514.846680,10643.076172,10472.102539,10557.589844,10557.589844,213081
2012-12-11,10429.359375,10771.305664,10429.359375,10771.305664,10771.305664,872110
2012-12-12,10685.819336,10942.279297,10685.819336,10856.791992,10856.791992,993041
2012-12-13,10899.536133,10899.536133,10728.562500,10856.791992,10856.791992,502319
2012-12-14,10856.791992,11070.508789,10685.819336,10685.819336,10685.819336,808518
2012-12-17,10771.305664,11198.738281,10771.305664,11198.738281,11198.738281,1897979
2012-12-18,11540.684570,11583.427734,11455.198242,11455.198242,11455.198242,1594024
2012-12-19,11326.968750,11455.198242,11326.968750,11369.711914,11369.711914,1206667
2012-12-20,11412.455078,11412.455078,11198.738281,11284.225586,11284.225586,1539511
2012-12-21,11113.251953,11198.738281,11027.765625,11113.251953,11113.251953,2521959
2012-12-24,11113.251953,11198.738281,10942.279297,11155.995117,11155.995117,3947098
2012-12-25,11284.225586,11455.198242,11241.482422,11369.711914,11369.711914,1167712
2012-12-26,11155.995117,11412.455078,11155.995117,11412.455078,11412.455078,273840
2012-12-27,11626.171875,11626.171875,11412.455078,11583.427734,11583.427734,1592946
2012-12-28,11412.455078,11668.915039,11412.455078,11626.171875,11626.171875,1123073
2012-12-31,null,null,null,null,null,null
2013-01-01,null,null,null,null,null,null
2013-01-02,11626.171875,11882.630859,11626.171875,11882.630859,11882.630859,393483
2013-01-03,11925.374023,12181.833984,11540.684570,12181.833984,12181.833984,1264874
2013-01-04,11968.117188,12609.266602,11882.630859,12481.037109,12481.037109,2928035
2013-01-07,11968.117188,12822.983398,11968.117188,12822.983398,12822.983398,3071215
2013-01-08,13079.443359,13464.132813,12865.726563,13464.132813,13464.132813,2421944
2013-01-09,12865.726563,13549.619141,12822.983398,13549.619141,13549.619141,3704251
2013-01-10,13592.362305,13891.565430,13122.186523,13891.565430,13891.565430,1686576
2013-01-11,14062.538086,14062.538086,13677.848633,13720.591797,13720.591797,1300270
2013-01-14,13464.132813,13635.105469,13164.929688,13635.105469,13635.105469,1144807
2013-01-15,13421.388672,13677.848633,13335.902344,13677.848633,13677.848633,1190825
2013-01-16,13464.132813,14062.538086,13464.132813,13720.591797,13720.591797,1050453
2013-01-17,13891.565430,13891.565430,13464.132813,13464.132813,13464.132813,839307
2013-01-18,13677.848633,13677.848633,13421.388672,13506.875977,13506.875977,701368
2013-01-21,13164.929688,13549.619141,13164.929688,13293.159180,13293.159180,630293
2013-01-22,13335.902344,13335.902344,13079.443359,13079.443359,13079.443359,432132
2013-01-23,12737.497070,13079.443359,12694.752930,12993.956055,12993.956055,1240378
2013-01-24,13036.699219,13250.416016,12993.956055,13250.416016,13250.416016,540971
2013-01-25,13250.416016,13891.565430,13250.416016,13891.565430,13891.565430,997791
2013-01-28,13891.565430,14105.281250,13848.822266,14019.794922,14019.794922,1060747
2013-01-29,14062.538086,14532.713867,13977.051758,14532.713867,14532.713867,2387669
2013-01-30,14532.713867,14703.687500,14361.741211,14660.944336,14660.944336,1796135
2013-01-31,14318.998047,14532.713867,14318.998047,14532.713867,14532.713867,964617
2013-02-01,14447.227539,14660.944336,14019.794922,14660.944336,14660.944336,1251842
2013-02-04,14660.944336,14660.944336,14361.741211,14404.484375,14404.484375,701648
2013-02-05,14404.484375,14404.484375,14190.768555,14404.484375,14404.484375,675469
2013-02-06,14404.484375,14746.430664,14404.484375,14746.430664,14746.430664,2300404
2013-02-07,14746.430664,14831.916992,14660.944336,14746.430664,14746.430664,1875308
2013-02-08,14831.916992,14831.916992,14703.687500,14746.430664,14746.430664,1457136
2013-02-11,null,null,null,null,null,null
2013-02-12,null,null,null,null,null,null
2013-02-13,null,null,null,null,null,null
2013-02-14,null,null,null,null,null,null
2013-02-15,null,null,null,null,null,null
2013-02-18,14746.430664,14746.430664,14660.944336,14660.944336,14660.944336,534723
2013-02-19,14618.201172,14660.944336,14404.484375,14489.970703,14489.970703,1237665
2013-02-20,13977.051758,14575.458008,13977.051758,14575.458008,14575.458008,921872
2013-02-21,14618.201172,14618.201172,13677.848633,13677.848633,13677.848633,878988
2013-02-22,13677.848633,14190.768555,13464.132813,13977.051758,13977.051758,1212516
2013-02-25,13891.565430,14318.998047,13891.565430,14318.998047,14318.998047,417324
2013-02-26,14318.998047,14318.998047,13207.672852,13207.672852,13207.672852,563733
2013-02-27,13207.672852,13378.645508,13079.443359,13207.672852,13207.672852,607038
2013-02-28,13464.132813,14019.794922,13335.902344,13806.078125,13806.078125,766735
2013-03-01,13806.078125,13891.565430,13720.591797,13848.822266,13848.822266,629498
2013-03-04,13848.822266,13977.051758,13677.848633,13720.591797,13720.591797,868134
2013-03-05,13934.308594,13934.308594,13506.875977,13506.875977,13506.875977,503161
2013-03-06,13506.875977,13763.334961,13506.875977,13763.334961,13763.334961,368520
2013-03-07,13763.334961,13763.334961,13635.105469,13763.334961,13763.334961,623625
2013-03-08,13806.078125,13848.822266,13720.591797,13806.078125,13806.078125,641546
2013-03-11,13677.848633,13763.334961,13506.875977,13763.334961,13763.334961,608372
2013-03-12,13635.105469,13806.078125,13635.105469,13806.078125,13806.078125,370883
2013-03-13,13848.822266,13891.565430,13763.334961,13891.565430,13891.565430,595248
2013-03-14,13891.565430,13934.308594,13677.848633,13677.848633,13677.848633,869817
2013-03-15,13635.105469,14062.538086,13635.105469,14062.538086,14062.538086,1571073
2013-03-18,14062.538086,14062.538086,13806.078125,13934.308594,13934.308594,222229
2013-03-19,13934.308594,13934.308594,13720.591797,13720.591797,13720.591797,324397
2013-03-20,13720.591797,13848.822266,13677.848633,13806.078125,13806.078125,271476
2013-03-21,13891.565430,13891.565430,13720.591797,13763.334961,13763.334961,468769
2013-03-22,13677.848633,13763.334961,13549.619141,13592.362305,13592.362305,388874
2013-03-25,13592.362305,13806.078125,13592.362305,13677.848633,13677.848633,723898
2013-03-26,13677.848633,13720.591797,13592.362305,13592.362305,13592.362305,360730
2013-03-27,13506.875977,13806.078125,13421.388672,13806.078125,13806.078125,373199
2013-03-28,13848.822266,13848.822266,13592.362305,13677.848633,13677.848633,310384
2013-03-29,13677.848633,13720.591797,13250.416016,13677.848633,13677.848633,301938
2013-04-01,13464.132813,13677.848633,13464.132813,13677.848633,13677.848633,356190
2013-04-02,13677.848633,13806.078125,13635.105469,13763.334961,13763.334961,1770963
2013-04-03,13848.822266,13848.822266,13592.362305,13677.848633,13677.848633,1271354
2013-04-04,13506.875977,13677.848633,13506.875977,13549.619141,13549.619141,718892
2013-04-05,13677.848633,13677.848633,13207.672852,13293.159180,13293.159180,917450
2013-04-08,13293.159180,13464.132813,13293.159180,13464.132813,13464.132813,379071
2013-04-09,13335.902344,13464.132813,13293.159180,13335.902344,13335.902344,281373
2013-04-10,13335.902344,13421.388672,12438.293945,12438.293945,12438.293945,1174752
2013-04-11,12481.037109,12822.983398,12395.550781,12609.266602,12609.266602,1324534
2013-04-12,12566.523438,12609.266602,12181.833984,12267.320313,12267.320313,830488
2013-04-15,12181.833984,12224.577148,11540.684570,11668.915039,11668.915039,771579
2013-04-16,11497.941406,12096.347656,11198.738281,11968.117188,11968.117188,1555046
2013-04-17,11668.915039,12096.347656,11668.915039,12053.604492,12053.604492,860201
2013-04-18,11797.144531,11882.630859,11668.915039,11668.915039,11668.915039,1133483
2013-04-19,null,null,null,null,null,null
2013-04-22,11626.171875,11668.915039,11412.455078,11412.455078,11412.455078,998000
2013-04-23,11412.455078,11668.915039,11412.455078,11540.684570,11540.684570,896675
2013-04-24,11540.684570,11668.915039,11369.711914,11369.711914,11369.711914,734871
2013-04-25,11540.684570,11711.658203,11540.684570,11711.658203,11711.658203,318875
2013-04-26,11882.630859,11925.374023,11711.658203,11711.658203,11711.658203,554025
2013-04-29,null,null,null,null,null,null
2013-04-30,null,null,null,null,null,null
2013-05-01,null,null,null,null,null,null
2013-05-02,11754.401367,11754.401367,11626.171875,11626.171875,11626.171875,87307
2013-05-03,11540.684570,11626.171875,11540.684570,11626.171875,11626.171875,272038
2013-05-06,11754.401367,12010.861328,11668.915039,11968.117188,11968.117188,750967
2013-05-07,12010.861328,12096.347656,11882.630859,11925.374023,11925.374023,700713
2013-05-08,11925.374023,12010.861328,11882.630859,12010.861328,12010.861328,279993
2013-05-09,12010.861328,12010.861328,11839.887695,11882.630859,11882.630859,391308
2013-05-10,11882.630859,12010.861328,11711.658203,11754.401367,11754.401367,458382
2013-05-13,11668.915039,11882.630859,11668.915039,11882.630859,11882.630859,217244
2013-05-14,11797.144531,11839.887695,11626.171875,11626.171875,11626.171875,933803
2013-05-15,11711.658203,11968.117188,11668.915039,11925.374023,11925.374023,801854
2013-05-16,11968.117188,12609.266602,11925.374023,12566.523438,12566.523438,3115338
2013-05-17,12395.550781,12481.037109,12224.577148,12224.577148,12224.577148,654344
2013-05-20,12224.577148,12652.009766,12224.577148,12566.523438,12566.523438,1166447
2013-05-21,12609.266602,12908.469727,12566.523438,12609.266602,12609.266602,906383
2013-05-22,12822.983398,12822.983398,12609.266602,12609.266602,12609.266602,1078809
2013-05-23,12609.266602,12609.266602,12181.833984,12224.577148,12224.577148,1203741
2013-05-24,12395.550781,12438.293945,12096.347656,12181.833984,12181.833984,2016686
2013-05-27,12395.550781,12780.240234,12395.550781,12609.266602,12609.266602,1882256
2013-05-28,12737.497070,12737.497070,12609.266602,12694.752930,12694.752930,1701970
2013-05-29,12780.240234,12780.240234,12652.009766,12652.009766,12652.009766,1469466
2013-05-30,12694.752930,13122.186523,12652.009766,13122.186523,13122.186523,2821235
2013-05-31,13250.416016,13421.388672,13122.186523,13207.672852,13207.672852,1736712
2013-06-03,13079.443359,13293.159180,13079.443359,13250.416016,13250.416016,938154
2013-06-04,13164.929688,13250.416016,12908.469727,12908.469727,12908.469727,1524140
2013-06-05,12908.469727,13079.443359,12865.726563,13079.443359,13079.443359,782315
2013-06-06,12951.212891,13464.132813,12951.212891,13378.645508,13378.645508,909263
2013-06-07,13506.875977,13720.591797,13506.875977,13677.848633,13677.848633,1391161
2013-06-10,13592.362305,13934.308594,13506.875977,13549.619141,13549.619141,1634521
2013-06-11,13635.105469,13635.105469,13335.902344,13378.645508,13378.645508,1653425
2013-06-12,13164.929688,13464.132813,13036.699219,13036.699219,13036.699219,1738374
2013-06-13,13036.699219,13250.416016,12993.956055,13207.672852,13207.672852,710210
2013-06-14,13207.672852,13293.159180,13079.443359,13079.443359,13079.443359,1164927
2013-06-17,13079.443359,13421.388672,13079.443359,13079.443359,13079.443359,1127821
2013-06-18,13079.443359,13335.902344,13079.443359,13250.416016,13250.416016,1015968
2013-06-19,13122.186523,13293.159180,13122.186523,13250.416016,13250.416016,666205
2013-06-20,13207.672852,13207.672852,13036.699219,13207.672852,13207.672852,1417926
2013-06-21,13207.672852,13250.416016,13079.443359,13164.929688,13164.929688,3125492
2013-06-24,12993.956055,13122.186523,12523.780273,12609.266602,12609.266602,2004708
2013-06-25,12523.780273,12523.780273,11754.401367,11839.887695,11839.887695,2015354
2013-06-26,11754.401367,11882.630859,11455.198242,11540.684570,11540.684570,2901061
2013-06-27,11626.171875,11882.630859,11540.684570,11797.144531,11797.144531,1257878
2013-06-28,11925.374023,12010.861328,11797.144531,11968.117188,11968.117188,585210
2013-07-01,11925.374023,11925.374023,11711.658203,11711.658203,11711.658203,445702
2013-07-02,11711.658203,11882.630859,11711.658203,11882.630859,11882.630859,267851
2013-07-03,11925.374023,11968.117188,11711.658203,11711.658203,11711.658203,577396
2013-07-04,11711.658203,11882.630859,11711.658203,11711.658203,11711.658203,550468
2013-07-05,11839.887695,11839.887695,11711.658203,11754.401367,11754.401367,254304
2013-07-08,11668.915039,11797.144531,11668.915039,11797.144531,11797.144531,274776
2013-07-09,11754.401367,11839.887695,11711.658203,11797.144531,11797.144531,247777
2013-07-10,11711.658203,11839.887695,11668.915039,11668.915039,11668.915039,792283
2013-07-11,11668.915039,11754.401367,11583.427734,11754.401367,11754.401367,444462
2013-07-12,11797.144531,11882.630859,11754.401367,11882.630859,11882.630859,364403
2013-07-15,11925.374023,11968.117188,11839.887695,11882.630859,11882.630859,630504
2013-07-16,11797.144531,11925.374023,11797.144531,11839.887695,11839.887695,445866
2013-07-17,11839.887695,11839.887695,11754.401367,11839.887695,11839.887695,528899
2013-07-18,11797.144531,11882.630859,11754.401367,11797.144531,11797.144531,564926
2013-07-19,11882.630859,12096.347656,11839.887695,11968.117188,11968.117188,1420920
2013-07-22,11968.117188,12053.604492,11882.630859,11925.374023,11925.374023,269536
2013-07-23,11925.374023,12224.577148,11882.630859,12096.347656,12096.347656,1462891
2013-07-24,11968.117188,12096.347656,11797.144531,11797.144531,11797.144531,1073824
2013-07-25,11797.144531,11925.374023,11754.401367,11754.401367,11754.401367,430659
2013-07-26,11754.401367,11882.630859,11668.915039,11754.401367,11754.401367,541906
2013-07-29,11626.171875,11839.887695,11455.198242,11540.684570,11540.684570,515095
2013-07-30,11540.684570,11668.915039,11540.684570,11626.171875,11626.171875,309517
2013-07-31,11583.427734,11668.915039,11455.198242,11455.198242,11455.198242,336750
2013-08-01,11583.427734,11583.427734,11412.455078,11412.455078,11412.455078,836384
2013-08-02,11497.941406,11583.427734,11455.198242,11540.684570,11540.684570,204309
2013-08-05,11540.684570,11583.427734,11497.941406,11583.427734,11583.427734,208964
2013-08-06,11583.427734,11711.658203,11497.941406,11711.658203,11711.658203,987893
2013-08-07,11754.401367,11754.401367,11583.427734,11583.427734,11583.427734,440719
2013-08-08,11583.427734,11668.915039,11497.941406,11497.941406,11497.941406,287011
2013-08-09,11540.684570,11540.684570,11455.198242,11497.941406,11497.941406,393133
2013-08-12,11455.198242,11540.684570,11455.198242,11455.198242,11455.198242,538350
2013-08-13,11455.198242,11540.684570,11369.711914,11369.711914,11369.711914,867805
2013-08-14,11369.711914,11412.455078,11369.711914,11412.455078,11412.455078,485874
2013-08-15,11412.455078,11626.171875,11412.455078,11540.684570,11540.684570,564575
2013-08-16,11540.684570,11626.171875,11540.684570,11540.684570,11540.684570,500706
2013-08-19,11540.684570,11668.915039,11497.941406,11497.941406,11497.941406,1598703
2013-08-20,11497.941406,11497.941406,11412.455078,11412.455078,11412.455078,1224983
2013-08-21,11455.198242,11455.198242,11369.711914,11455.198242,11455.198242,601705
2013-08-22,11369.711914,11455.198242,11155.995117,11155.995117,11155.995117,1475128
2013-08-23,11284.225586,11284.225586,10771.305664,10771.305664,10771.305664,2525633
2013-08-26,10685.819336,10899.536133,10514.846680,10771.305664,10771.305664,1978270
2013-08-27,10728.562500,10771.305664,10685.819336,10728.562500,10728.562500,405953
2013-08-28,10685.819336,10685.819336,10472.102539,10514.846680,10514.846680,2247554
2013-08-29,10514.846680,10600.333008,9959.183594,9959.183594,9959.183594,2769835
2013-08-30,10001.926758,10557.589844,10001.926758,10557.589844,10557.589844,2668204
2013-09-02,null,null,null,null,null,null
2013-09-03,10472.102539,10600.333008,10130.157227,10130.157227,10130.157227,752908
2013-09-04,10130.157227,10301.129883,10001.926758,10087.413086,10087.413086,1164389
2013-09-05,10215.643555,10386.616211,10044.669922,10301.129883,10301.129883,500706
2013-09-06,10386.616211,10472.102539,10258.386719,10472.102539,10472.102539,1239747
2013-09-09,10472.102539,10472.102539,10130.157227,10130.157227,10130.157227,1510360
2013-09-10,10258.386719,10258.386719,10172.900391,10215.643555,10215.643555,809806
2013-09-11,10301.129883,10557.589844,10258.386719,10386.616211,10386.616211,945104
2013-09-12,10386.616211,10472.102539,10343.873047,10386.616211,10386.616211,794787
2013-09-13,10429.359375,10514.846680,10429.359375,10472.102539,10472.102539,764208
2013-09-16,10728.562500,10856.791992,10685.819336,10771.305664,10771.305664,1680493
2013-09-17,10856.791992,11155.995117,10814.048828,11027.765625,11027.765625,2584168
2013-09-18,11027.765625,11027.765625,10771.305664,10771.305664,10771.305664,1375744
2013-09-19,10856.791992,10985.022461,10771.305664,10771.305664,10771.305664,1266980
2013-09-20,10856.791992,10899.536133,10643.076172,10899.536133,10899.536133,3818421
2013-09-23,10856.791992,10856.791992,10643.076172,10814.048828,10814.048828,582075
2013-09-24,10814.048828,11027.765625,10728.562500,10899.536133,10899.536133,459597
2013-09-25,10942.279297,11070.508789,10814.048828,10942.279297,10942.279297,678206
2013-09-26,10985.022461,11027.765625,10728.562500,10942.279297,10942.279297,736580
2013-09-27,10942.279297,11070.508789,10899.536133,11027.765625,11027.765625,830957
2013-09-30,11070.508789,11540.684570,11070.508789,11497.941406,11497.941406,1990882
2013-10-01,11497.941406,11882.630859,11497.941406,11839.887695,11839.887695,3081531
2013-10-02,11797.144531,12053.604492,11797.144531,11925.374023,11925.374023,1489868
2013-10-03,11925.374023,11925.374023,11711.658203,11839.887695,11839.887695,973366
2013-10-04,11839.887695,12096.347656,11711.658203,12010.861328,12010.861328,958862
2013-10-07,12096.347656,12181.833984,12010.861328,12139.090820,12139.090820,879853
2013-10-08,12139.090820,12395.550781,12053.604492,12395.550781,12395.550781,1849384
2013-10-09,12267.320313,12395.550781,12224.577148,12224.577148,12224.577148,783860
2013-10-10,12224.577148,12310.063477,12139.090820,12139.090820,12139.090820,622620
2013-10-11,12224.577148,12352.807617,12224.577148,12310.063477,12310.063477,1011828
2013-10-14,12310.063477,12395.550781,12310.063477,12310.063477,12310.063477,839050
2013-10-15,12310.063477,12395.550781,12224.577148,12352.807617,12352.807617,575829
2013-10-16,12395.550781,12780.240234,12352.807617,12737.497070,12737.497070,1286561
2013-10-17,12780.240234,12780.240234,12566.523438,12609.266602,12609.266602,572202
2013-10-18,12609.266602,12694.752930,12523.780273,12694.752930,12694.752930,430097
2013-10-21,12737.497070,12737.497070,12609.266602,12652.009766,12652.009766,513573
2013-10-22,12652.009766,12694.752930,12523.780273,12566.523438,12566.523438,672921
2013-10-23,12652.009766,12908.469727,12652.009766,12865.726563,12865.726563,1794498
2013-10-24,12737.497070,12865.726563,12737.497070,12780.240234,12780.240234,645242
2013-10-25,12822.983398,12822.983398,12737.497070,12822.983398,12822.983398,733443
2013-10-28,12822.983398,12822.983398,12566.523438,12609.266602,12609.266602,299083
2013-10-29,12438.293945,12652.009766,12438.293945,12652.009766,12652.009766,469987
2013-10-30,12609.266602,12737.497070,12566.523438,12566.523438,12566.523438,239683
2013-10-31,12694.752930,12737.497070,12566.523438,12609.266602,12609.266602,717603
2013-11-01,12694.752930,12694.752930,12566.523438,12566.523438,12566.523438,128998
2013-11-04,12523.780273,12566.523438,12352.807617,12352.807617,12352.807617,825599
2013-11-05,12395.550781,12566.523438,12352.807617,12566.523438,12566.523438,842864
2013-11-06,12652.009766,12694.752930,12566.523438,12694.752930,12694.752930,361759
2013-11-07,12694.752930,12780.240234,12652.009766,12737.497070,12737.497070,928001
2013-11-08,12566.523438,12780.240234,12566.523438,12737.497070,12737.497070,415240
2013-11-11,12566.523438,12822.983398,12566.523438,12822.983398,12822.983398,819328
2013-11-12,12780.240234,12780.240234,12652.009766,12694.752930,12694.752930,557556
2013-11-13,12609.266602,12694.752930,12609.266602,12609.266602,12609.266602,555381
2013-11-14,12566.523438,12694.752930,12566.523438,12652.009766,12652.009766,194622
2013-11-15,12652.009766,12694.752930,12652.009766,12694.752930,12694.752930,236009
2013-11-18,12694.752930,12822.983398,12694.752930,12737.497070,12737.497070,363583
2013-11-19,12395.550781,12652.009766,12395.550781,12438.293945,12438.293945,1274093
2013-11-20,12438.293945,12523.780273,12352.807617,12523.780273,12523.780273,1453793
2013-11-21,12481.037109,12609.266602,12352.807617,12352.807617,12352.807617,1477982
2013-11-22,12395.550781,12395.550781,12310.063477,12352.807617,12352.807617,501710
2013-11-25,12438.293945,12438.293945,12310.063477,12352.807617,12352.807617,529178
2013-11-26,12352.807617,12395.550781,12224.577148,12224.577148,12224.577148,420084
2013-11-27,12224.577148,12310.063477,12053.604492,12096.347656,12096.347656,1356138
2013-11-28,12096.347656,12096.347656,11968.117188,12096.347656,12096.347656,872133
2013-11-29,12096.347656,12181.833984,12053.604492,12181.833984,12181.833984,580181
2013-12-02,12181.833984,12224.577148,12096.347656,12139.090820,12139.090820,159762
2013-12-03,12096.347656,12181.833984,12096.347656,12139.090820,12139.090820,784047
2013-12-04,12139.090820,12139.090820,12010.861328,12010.861328,12010.861328,519119
2013-12-05,12010.861328,12010.861328,11711.658203,11754.401367,11754.401367,1864732
2013-12-06,11882.630859,11968.117188,11839.887695,11925.374023,11925.374023,208192
2013-12-09,11968.117188,11968.117188,11839.887695,11968.117188,11968.117188,508966
2013-12-10,11968.117188,11968.117188,11839.887695,11882.630859,11882.630859,313940
2013-12-11,11839.887695,11882.630859,11668.915039,11668.915039,11668.915039,413769
2013-12-12,11668.915039,11668.915039,11497.941406,11540.684570,11540.684570,846654
2013-12-13,11497.941406,11540.684570,11412.455078,11412.455078,11412.455078,789990
2013-12-16,11369.711914,11455.198242,11284.225586,11326.968750,11326.968750,1259843
2013-12-17,11326.968750,11497.941406,11326.968750,11455.198242,11455.198242,715779
2013-12-18,11412.455078,11583.427734,11412.455078,11497.941406,11497.941406,3019909
2013-12-19,11497.941406,11711.658203,11455.198242,11626.171875,11626.171875,5277503
2013-12-20,11626.171875,11626.171875,11455.198242,11455.198242,11455.198242,6631472
2013-12-23,11540.684570,11583.427734,11455.198242,11583.427734,11583.427734,1894375
2013-12-24,11540.684570,11540.684570,11412.455078,11497.941406,11497.941406,2603611
2013-12-25,11497.941406,11497.941406,11369.711914,11455.198242,11455.198242,1404381
2013-12-26,11455.198242,11540.684570,11412.455078,11540.684570,11540.684570,1454869
2013-12-27,11540.684570,11583.427734,11455.198242,11455.198242,11455.198242,1408568
2013-12-30,11412.455078,11497.941406,11284.225586,11284.225586,11284.225586,2066775
2013-12-31,11369.711914,11497.941406,11284.225586,11455.198242,11455.198242,883434
2014-01-01,null,null,null,null,null,null
2014-01-02,11497.941406,11497.941406,11369.711914,11412.455078,11412.455078,781171
2014-01-03,11412.455078,11668.915039,11412.455078,11626.171875,11626.171875,1902890
2014-01-06,11668.915039,11711.658203,11540.684570,11583.427734,11583.427734,879410
2014-01-07,11754.401367,11925.374023,11711.658203,11839.887695,11839.887695,5550645
2014-01-08,11882.630859,12010.861328,11797.144531,12010.861328,12010.861328,3449354
2014-01-09,12010.861328,12139.090820,11968.117188,12096.347656,12096.347656,1630942
2014-01-10,12096.347656,12139.090820,11882.630859,11882.630859,11882.630859,2001176
2014-01-13,11882.630859,11882.630859,11583.427734,11754.401367,11754.401367,4190457
2014-01-14,11754.401367,11882.630859,11711.658203,11839.887695,11839.887695,6155426
2014-01-15,11882.630859,11925.374023,11754.401367,11839.887695,11839.887695,2077609
2014-01-16,11839.887695,11925.374023,11754.401367,11839.887695,11839.887695,3452116
2014-01-17,11925.374023,12310.063477,11925.374023,12139.090820,12139.090820,6769996
2014-01-20,12224.577148,12780.240234,12181.833984,12481.037109,12481.037109,7442360
2014-01-21,12566.523438,12652.009766,12181.833984,12652.009766,12652.009766,5847863
2014-01-22,12694.752930,12694.752930,12438.293945,12481.037109,12481.037109,3705982
2014-01-23,12481.037109,12609.266602,12395.550781,12523.780273,12523.780273,2388042
2014-01-24,12523.780273,12523.780273,12267.320313,12352.807617,12352.807617,2695415
2014-01-27,12352.807617,12352.807617,12181.833984,12181.833984,12181.833984,1740361
2014-01-28,null,null,null,null,null,null
2014-01-29,null,null,null,null,null,null
2014-01-30,null,null,null,null,null,null
2014-01-31,null,null,null,null,null,null
2014-02-03,null,null,null,null,null,null
2014-02-04,null,null,null,null,null,null
2014-02-05,null,null,null,null,null,null
2014-02-06,12181.833984,12181.833984,11882.630859,11925.374023,11925.374023,2882673
2014-02-07,11968.117188,12053.604492,11839.887695,11882.630859,11882.630859,1889556
2014-02-10,11925.374023,12096.347656,11839.887695,12096.347656,12096.347656,1143474
2014-02-11,12139.090820,12224.577148,12053.604492,12096.347656,12096.347656,2232159
2014-02-12,12096.347656,12395.550781,12096.347656,12395.550781,12395.550781,2668229
2014-02-13,12481.037109,12566.523438,12352.807617,12352.807617,12352.807617,2161740
2014-02-14,12352.807617,12481.037109,12352.807617,12395.550781,12395.550781,1494733
2014-02-17,12395.550781,12438.293945,12224.577148,12310.063477,12310.063477,1643974
2014-02-18,12267.320313,12395.550781,12267.320313,12395.550781,12395.550781,1607010
2014-02-19,12438.293945,12481.037109,12352.807617,12438.293945,12438.293945,1896880
2014-02-20,12481.037109,12694.752930,12310.063477,12438.293945,12438.293945,2914653
2014-02-21,12481.037109,12481.037109,12352.807617,12395.550781,12395.550781,1145369
2014-02-24,12438.293945,12481.037109,12352.807617,12438.293945,12438.293945,1006282
2014-02-25,12438.293945,12566.523438,12438.293945,12566.523438,12566.523438,2758653
2014-02-26,12737.497070,13036.699219,12737.497070,12951.212891,12951.212891,3959988
2014-02-27,12951.212891,13250.416016,12951.212891,13036.699219,13036.699219,3753965
2014-02-28,13036.699219,13421.388672,12822.983398,13079.443359,13079.443359,3094423
